Patient_ID	Gene	Value	Hypermethylated
TCGA-D8-A1XD	AKT1	0.02155	FALSE
TCGA-D8-A1XF	AKT1	0.02005	FALSE
TCGA-D8-A1XG	AKT1	0.018099999999999998	FALSE
TCGA-D8-A1XJ	AKT1	0.0169	FALSE
TCGA-D8-A1XK	AKT1	0.0164	FALSE
TCGA-D8-A1XL	AKT1	0.0166	FALSE
TCGA-D8-A1XM	AKT1	0.014450000000000001	FALSE
TCGA-D8-A1XO	AKT1	0.013649999999999999	FALSE
TCGA-D8-A1XQ	AKT1	0.01475	FALSE
TCGA-D8-A1XR	AKT1	0.0157	FALSE
TCGA-D8-A1XS	AKT1	0.01465	FALSE
TCGA-D8-A1XT	AKT1	0.016	FALSE
TCGA-D8-A1XU	AKT1	0.0165	FALSE
TCGA-D8-A1XV	AKT1	0.01465	FALSE
TCGA-D8-A1XW	AKT1	0.017800000000000003	FALSE
TCGA-D8-A1XY	AKT1	0.01405	FALSE
TCGA-D8-A1XZ	AKT1	0.014249999999999999	FALSE
TCGA-D8-A1Y0	AKT1	0.01705	FALSE
TCGA-D8-A1Y1	AKT1	0.01625	FALSE
TCGA-D8-A1Y2	AKT1	0.0138	FALSE
TCGA-D8-A1Y3	AKT1	0.0189	FALSE
TCGA-D8-A27E	AKT1	0.02395	FALSE
TCGA-D8-A27F	AKT1	0.0175	FALSE
TCGA-D8-A27G	AKT1	0.01765	FALSE
TCGA-D8-A27H	AKT1	0.017	FALSE
TCGA-D8-A27I	AKT1	0.01815	FALSE
TCGA-D8-A27K	AKT1	0.0177	FALSE
TCGA-D8-A27L	AKT1	0.0183	FALSE
TCGA-D8-A27M	AKT1	0.01845	FALSE
TCGA-D8-A27N	AKT1	0.0178	FALSE
TCGA-D8-A27P	AKT1	0.019549999999999998	FALSE
TCGA-D8-A27R	AKT1	0.0236	FALSE
TCGA-D8-A27T	AKT1	0.0185	FALSE
TCGA-D8-A27V	AKT1	0.0189	FALSE
TCGA-D8-A27W	AKT1	0.018750000000000003	FALSE
TCGA-D8-A3Z5	AKT1	0.0171	FALSE
TCGA-D8-A3Z6	AKT1	0.0147	FALSE
TCGA-D8-A4Z1	AKT1	0.0225	FALSE
TCGA-D8-A73U	AKT1	0.01895	FALSE
TCGA-D8-A73W	AKT1	0.01675	FALSE
TCGA-D8-A73X	AKT1	0.0172	FALSE
TCGA-E2-A105	AKT1	0.0114	FALSE
TCGA-E2-A106	AKT1	0.013600000000000001	FALSE
TCGA-E2-A107	AKT1	0.01285	FALSE
TCGA-E2-A108	AKT1	0.015050000000000001	FALSE
TCGA-E2-A109	AKT1	0.01465	FALSE
TCGA-E2-A10B	AKT1	0.01715	FALSE
TCGA-E2-A10C	AKT1	0.0165	FALSE
TCGA-E2-A10E	AKT1	0.01225	FALSE
TCGA-E2-A10F	AKT1	0.0161	FALSE
TCGA-E2-A14N	AKT1	0.01475	FALSE
TCGA-E2-A14U	AKT1	0.017	FALSE
TCGA-E2-A15I	AKT1	0.0166	FALSE
TCGA-E2-A15J	AKT1	0.0143	FALSE
TCGA-E2-A15K	AKT1	0.019033333333333333	FALSE
TCGA-E2-A1AZ	AKT1	0.0172	FALSE
TCGA-E2-A1B0	AKT1	0.0158	FALSE
TCGA-E2-A1B1	AKT1	0.0154	FALSE
TCGA-E2-A1B4	AKT1	0.016	FALSE
TCGA-E2-A1B5	AKT1	0.016	FALSE
TCGA-E2-A1B6	AKT1	0.0126	FALSE
TCGA-E2-A1BC	AKT1	0.015975	FALSE
TCGA-E2-A1BD	AKT1	0.01475	FALSE
TCGA-E2-A1IE	AKT1	0.0196	FALSE
TCGA-E2-A1IF	AKT1	0.016025	FALSE
TCGA-E2-A1IG	AKT1	0.016149999999999998	FALSE
TCGA-E2-A1IH	AKT1	0.01435	FALSE
TCGA-E2-A1II	AKT1	0.01435	FALSE
TCGA-E2-A1IJ	AKT1	0.016	FALSE
TCGA-E2-A1IK	AKT1	0.0144	FALSE
TCGA-E2-A1IL	AKT1	0.01825	FALSE
TCGA-E2-A1IN	AKT1	0.01465	FALSE
TCGA-E2-A1IO	AKT1	0.01795	FALSE
TCGA-E2-A1IP	AKT1	0.018349999999999998	FALSE
TCGA-E2-A1IU	AKT1	0.019450000000000002	FALSE
TCGA-E2-A1L6	AKT1	0.01675	FALSE
TCGA-E2-A1L7	AKT1	0.01615	FALSE
TCGA-E2-A1L8	AKT1	0.020450000000000003	FALSE
TCGA-E2-A1L9	AKT1	0.01675	FALSE
TCGA-E2-A1LA	AKT1	0.01425	FALSE
TCGA-E2-A1LB	AKT1	0.0135	FALSE
TCGA-E2-A1LE	AKT1	0.01735	FALSE
TCGA-E2-A1LG	AKT1	0.0126	FALSE
TCGA-E2-A1LH	AKT1	0.0216	FALSE
TCGA-E2-A1LI	AKT1	0.018175	FALSE
TCGA-E2-A1LK	AKT1	0.0172	FALSE
TCGA-E2-A1LL	AKT1	0.039	FALSE
TCGA-E2-A1LS	AKT1	0.017775	FALSE
TCGA-E2-A2P5	AKT1	0.01385	FALSE
TCGA-E2-A2P6	AKT1	0.014849999999999999	FALSE
TCGA-E2-A3DX	AKT1	0.01745	FALSE
TCGA-E2-A56Z	AKT1	0.0138	FALSE
TCGA-E2-A570	AKT1	0.01185	FALSE
TCGA-E2-A572	AKT1	0.01255	FALSE
TCGA-E2-A573	AKT1	0.01405	FALSE
TCGA-E2-A574	AKT1	0.016	FALSE
TCGA-E2-A576	AKT1	0.0156	FALSE
TCGA-E2-A9RU	AKT1	0.0233	FALSE
TCGA-E9-A1N3	AKT1	0.0181	FALSE
TCGA-E9-A1N4	AKT1	0.015050000000000001	FALSE
TCGA-E9-A1N5	AKT1	0.015475	FALSE
TCGA-E9-A1N6	AKT1	0.014249999999999999	FALSE
TCGA-E9-A1N8	AKT1	0.01615	FALSE
TCGA-E9-A1N9	AKT1	0.029	FALSE
TCGA-E9-A1NA	AKT1	0.015275	FALSE
TCGA-E9-A1NC	AKT1	0.0186	FALSE
TCGA-E9-A1ND	AKT1	0.0156	FALSE
TCGA-E9-A1NE	AKT1	0.01495	FALSE
TCGA-E9-A1NF	AKT1	0.016825	FALSE
TCGA-E9-A1NG	AKT1	0.015425	FALSE
TCGA-E9-A1NH	AKT1	0.0174	FALSE
TCGA-E9-A1NI	AKT1	0.01595	FALSE
TCGA-E9-A1QZ	AKT1	0.01925	FALSE
TCGA-E9-A1R0	AKT1	0.02215	FALSE
TCGA-E9-A1R2	AKT1	0.0208	FALSE
TCGA-E9-A1R3	AKT1	0.0147	FALSE
TCGA-E9-A1R4	AKT1	0.0217	FALSE
TCGA-E9-A1R5	AKT1	0.0144	FALSE
TCGA-E9-A1R6	AKT1	0.0184	FALSE
TCGA-E9-A1R7	AKT1	0.014750000000000001	FALSE
TCGA-E9-A1RA	AKT1	0.016800000000000002	FALSE
TCGA-E9-A1RB	AKT1	0.0172	FALSE
TCGA-E9-A1RC	AKT1	0.01755	FALSE
TCGA-E9-A1RD	AKT1	0.016774999999999998	FALSE
TCGA-E9-A1RE	AKT1	0.01805	FALSE
TCGA-E9-A1RF	AKT1	0.01515	FALSE
TCGA-E9-A1RG	AKT1	0.0219	FALSE
TCGA-E9-A1RH	AKT1	0.018375	FALSE
TCGA-E9-A1RI	AKT1	0.016774999999999998	FALSE
TCGA-E9-A226	AKT1	0.019450000000000002	FALSE
TCGA-E9-A227	AKT1	0.013250000000000001	FALSE
TCGA-E9-A228	AKT1	0.0154	FALSE
TCGA-E9-A229	AKT1	0.0139	FALSE
TCGA-E9-A22A	AKT1	0.0175	FALSE
TCGA-E9-A22B	AKT1	0.01705	FALSE
TCGA-E9-A22D	AKT1	0.0155	FALSE
TCGA-E9-A22E	AKT1	0.01635	FALSE
TCGA-E9-A22G	AKT1	0.017050000000000003	FALSE
TCGA-E9-A22H	AKT1	0.018750000000000003	FALSE
TCGA-E9-A243	AKT1	0.01925	FALSE
TCGA-E9-A244	AKT1	0.0177	FALSE
TCGA-E9-A245	AKT1	0.01865	FALSE
TCGA-E9-A247	AKT1	0.01685	FALSE
TCGA-E9-A248	AKT1	0.0176	FALSE
TCGA-E9-A249	AKT1	0.01925	FALSE
TCGA-E9-A24A	AKT1	0.0179	FALSE
TCGA-E9-A295	AKT1	0.0186	FALSE
TCGA-E9-A2JS	AKT1	0.01765	FALSE
TCGA-E9-A2JT	AKT1	0.02175	FALSE
TCGA-E9-A3HO	AKT1	0.01675	FALSE
TCGA-E9-A3Q9	AKT1	0.018250000000000002	FALSE
TCGA-E9-A3QA	AKT1	0.01815	FALSE
TCGA-E9-A3X8	AKT1	0.01575	FALSE
TCGA-E9-A54X	AKT1	0.01895	FALSE
TCGA-E9-A54Y	AKT1	0.0177	FALSE
TCGA-E9-A5FK	AKT1	0.01815	FALSE
TCGA-E9-A5FL	AKT1	0.01745	FALSE
TCGA-E9-A5UO	AKT1	0.0167	FALSE
TCGA-E9-A5UP	AKT1	0.0186	FALSE
TCGA-E9-A6HE	AKT1	0.015349999999999999	FALSE
TCGA-EW-A1IW	AKT1	0.015799999999999998	FALSE
TCGA-EW-A1IX	AKT1	0.01555	FALSE
TCGA-EW-A1IY	AKT1	0.014700000000000001	FALSE
TCGA-EW-A1IZ	AKT1	0.016800000000000002	FALSE
TCGA-EW-A1J1	AKT1	0.0148	FALSE
TCGA-EW-A1J2	AKT1	0.01425	FALSE
TCGA-EW-A1J3	AKT1	0.013000000000000001	FALSE
TCGA-EW-A1J5	AKT1	0.015200000000000002	FALSE
TCGA-EW-A1J6	AKT1	0.014600000000000002	FALSE
TCGA-EW-A1OV	AKT1	0.0137	FALSE
TCGA-EW-A1OW	AKT1	0.0158	FALSE
TCGA-EW-A1OX	AKT1	0.01225	FALSE
TCGA-EW-A1OY	AKT1	0.01475	FALSE
TCGA-EW-A1OZ	AKT1	0.0211	FALSE
TCGA-EW-A1P0	AKT1	0.01565	FALSE
TCGA-EW-A1P1	AKT1	0.01825	FALSE
TCGA-EW-A1P3	AKT1	0.01645	FALSE
TCGA-EW-A1P4	AKT1	0.01495	FALSE
TCGA-EW-A1P5	AKT1	0.016399999999999998	FALSE
TCGA-EW-A1P6	AKT1	0.01585	FALSE
TCGA-EW-A1P7	AKT1	0.0135	FALSE
TCGA-EW-A1P8	AKT1	0.01425	FALSE
TCGA-EW-A1PA	AKT1	0.01185	FALSE
TCGA-EW-A1PB	AKT1	0.01615	FALSE
TCGA-EW-A1PC	AKT1	0.02	FALSE
TCGA-EW-A1PD	AKT1	0.0146	FALSE
TCGA-EW-A1PE	AKT1	0.014249999999999999	FALSE
TCGA-EW-A1PF	AKT1	0.015199999999999998	FALSE
TCGA-EW-A1PG	AKT1	0.01395	FALSE
TCGA-EW-A1PH	AKT1	0.01625	FALSE
TCGA-EW-A2FR	AKT1	0.01795	FALSE
TCGA-EW-A2FS	AKT1	0.016550000000000002	FALSE
TCGA-EW-A2FV	AKT1	0.0206	FALSE
TCGA-EW-A2FW	AKT1	0.01755	FALSE
TCGA-EW-A3E8	AKT1	0.01535	FALSE
TCGA-EW-A3U0	AKT1	0.0165	FALSE
TCGA-EW-A423	AKT1	0.01765	FALSE
TCGA-EW-A424	AKT1	0.0187	FALSE
TCGA-EW-A6S9	AKT1	0.01815	FALSE
TCGA-EW-A6SA	AKT1	0.01755	FALSE
TCGA-EW-A6SB	AKT1	0.015200000000000002	FALSE
TCGA-EW-A6SC	AKT1	0.017849999999999998	FALSE
TCGA-EW-A6SD	AKT1	0.0208	FALSE
TCGA-GI-A2C8	AKT1	0.0181	FALSE
TCGA-GI-A2C9	AKT1	0.02105	FALSE
TCGA-GM-A2D9	AKT1	0.0208	FALSE
TCGA-GM-A2DA	AKT1	0.01705	FALSE
TCGA-GM-A2DB	AKT1	0.01765	FALSE
TCGA-GM-A2DC	AKT1	0.01645	FALSE
TCGA-GM-A2DD	AKT1	0.018099999999999998	FALSE
TCGA-GM-A2DF	AKT1	0.01555	FALSE
TCGA-GM-A2DH	AKT1	0.023149999999999997	FALSE
TCGA-GM-A2DI	AKT1	0.016	FALSE
TCGA-GM-A2DK	AKT1	0.01605	FALSE
TCGA-GM-A2DL	AKT1	0.0189	FALSE
TCGA-GM-A2DM	AKT1	0.014499999999999999	FALSE
TCGA-GM-A2DN	AKT1	0.0171	FALSE
TCGA-GM-A2DO	AKT1	0.017	FALSE
TCGA-GM-A3NW	AKT1	0.01635	FALSE
TCGA-GM-A3NY	AKT1	0.0206	FALSE
TCGA-GM-A3XG	AKT1	0.0154	FALSE
TCGA-GM-A3XL	AKT1	0.014799999999999999	FALSE
TCGA-GM-A3XN	AKT1	0.0158	FALSE
TCGA-GM-A4E0	AKT1	0.020249999999999997	FALSE
TCGA-GM-A5PV	AKT1	0.015600000000000001	FALSE
TCGA-GM-A5PX	AKT1	0.01645	FALSE
TCGA-HN-A2NL	AKT1	0.02135	FALSE
TCGA-HN-A2OB	AKT1	0.0206	FALSE
TCGA-JL-A3YW	AKT1	0.01675	FALSE
TCGA-JL-A3YX	AKT1	0.015450000000000002	FALSE
TCGA-LD-A66U	AKT1	0.013399999999999999	FALSE
TCGA-LD-A74U	AKT1	0.0211	FALSE
TCGA-LD-A7W5	AKT1	0.0211	FALSE
TCGA-LD-A7W6	AKT1	0.0177	FALSE
TCGA-LD-A9QF	AKT1	0.02515	FALSE
TCGA-LL-A440	AKT1	0.017349999999999997	FALSE
TCGA-LL-A441	AKT1	0.01525	FALSE
TCGA-LL-A442	AKT1	0.018250000000000002	FALSE
TCGA-LL-A50Y	AKT1	0.01875	FALSE
TCGA-LL-A5YL	AKT1	0.01745	FALSE
TCGA-LL-A5YM	AKT1	0.029449999999999997	FALSE
TCGA-LL-A5YN	AKT1	0.017	FALSE
TCGA-LL-A5YO	AKT1	0.0176	FALSE
TCGA-LL-A5YP	AKT1	0.019200000000000002	FALSE
TCGA-LL-A6FP	AKT1	0.015450000000000002	FALSE
TCGA-LL-A6FQ	AKT1	0.01345	FALSE
TCGA-LL-A6FR	AKT1	0.015050000000000001	FALSE
TCGA-LL-A73Y	AKT1	0.0173	FALSE
TCGA-LL-A73Z	AKT1	0.01565	FALSE
TCGA-LL-A740	AKT1	0.016	FALSE
TCGA-LL-A7SZ	AKT1	0.01785	FALSE
TCGA-LL-A7T0	AKT1	0.01795	FALSE
TCGA-LL-A8F5	AKT1	0.0177	FALSE
TCGA-LL-A9Q3	AKT1	0.0232	FALSE
TCGA-LQ-A4E4	AKT1	0.019450000000000002	FALSE
TCGA-MS-A51U	AKT1	0.01955	FALSE
TCGA-OK-A5Q2	AKT1	0.0215	FALSE
TCGA-OL-A5D6	AKT1	0.02025	FALSE
TCGA-OL-A5D7	AKT1	0.0195	FALSE
TCGA-OL-A5D8	AKT1	0.017	FALSE
TCGA-OL-A5DA	AKT1	0.0157	FALSE
TCGA-OL-A5RU	AKT1	0.01915	FALSE
TCGA-OL-A5RV	AKT1	0.014950000000000001	FALSE
TCGA-OL-A5RW	AKT1	0.02315	FALSE
TCGA-OL-A5RX	AKT1	0.0215	FALSE
TCGA-OL-A5RY	AKT1	0.0174	FALSE
TCGA-OL-A5RZ	AKT1	0.02395	FALSE
TCGA-OL-A5S0	AKT1	0.01575	FALSE
TCGA-OL-A66H	AKT1	0.01385	FALSE
TCGA-OL-A66I	AKT1	0.01735	FALSE
TCGA-OL-A66J	AKT1	0.0126	FALSE
TCGA-OL-A66K	AKT1	0.0143	FALSE
TCGA-OL-A66L	AKT1	0.01685	FALSE
TCGA-OL-A66N	AKT1	0.01645	FALSE
TCGA-OL-A66O	AKT1	0.01715	FALSE
TCGA-OL-A66P	AKT1	0.017300000000000003	FALSE
TCGA-OL-A6VO	AKT1	0.0191	FALSE
TCGA-OL-A6VQ	AKT1	0.019799999999999998	FALSE
TCGA-OL-A6VR	AKT1	0.0166	FALSE
TCGA-OL-A97C	AKT1	0.01915	FALSE
TCGA-PE-A5DC	AKT1	0.0182	FALSE
TCGA-PE-A5DD	AKT1	0.015300000000000001	FALSE
TCGA-PE-A5DE	AKT1	0.019799999999999998	FALSE
TCGA-PL-A8LV	AKT1	0.0196	FALSE
TCGA-PL-A8LX	AKT1	0.014100000000000001	FALSE
TCGA-PL-A8LY	AKT1	0.0144	FALSE
TCGA-PL-A8LZ	AKT1	0.0208	FALSE
TCGA-S3-A6ZF	AKT1	0.01745	FALSE
TCGA-S3-A6ZG	AKT1	0.016550000000000002	FALSE
TCGA-S3-A6ZH	AKT1	0.01335	FALSE
TCGA-S3-AA0Z	AKT1	0.018349999999999998	FALSE
TCGA-S3-AA10	AKT1	0.022949999999999998	FALSE
TCGA-S3-AA11	AKT1	0.027450000000000002	FALSE
TCGA-S3-AA12	AKT1	0.01225	FALSE
TCGA-S3-AA14	AKT1	0.024399999999999998	FALSE
TCGA-S3-AA15	AKT1	0.0194	FALSE
TCGA-S3-AA17	AKT1	0.01185	FALSE
TCGA-UL-AAZ6	AKT1	0.0245	FALSE
TCGA-UU-A93S	AKT1	0.0199	FALSE
TCGA-V7-A7HQ	AKT1	0.017849999999999998	FALSE
TCGA-W8-A86G	AKT1	0.027049999999999998	FALSE
TCGA-WT-AB41	AKT1	0.026099999999999998	FALSE
TCGA-WT-AB44	AKT1	0.0242	FALSE
TCGA-XX-A899	AKT1	0.01865	FALSE
TCGA-XX-A89A	AKT1	0.0221	FALSE
TCGA-Z7-A8R5	AKT1	0.0276	FALSE
TCGA-Z7-A8R6	AKT1	0.0129	FALSE
TCGA-A1-A0SD	ATM	0.0213	FALSE
TCGA-A2-A04N	ATM	0.019200000000000002	FALSE
TCGA-A2-A04P	ATM	0.0309	FALSE
TCGA-A2-A04Q	ATM	0.02205	FALSE
TCGA-A2-A04T	ATM	0.0253	FALSE
TCGA-A2-A04U	ATM	0.030850000000000002	FALSE
TCGA-A2-A04V	ATM	0.03095	FALSE
TCGA-A2-A04W	ATM	0.022600000000000002	FALSE
TCGA-A2-A04X	ATM	0.02375	FALSE
TCGA-A2-A04Y	ATM	0.01865	FALSE
TCGA-A2-A0CL	ATM	0.01595	FALSE
TCGA-A2-A0CM	ATM	0.02455	FALSE
TCGA-A2-A0CP	ATM	0.01975	FALSE
TCGA-A2-A0CQ	ATM	0.022949999999999998	FALSE
TCGA-A2-A0CS	ATM	0.019299999999999998	FALSE
TCGA-A2-A0CU	ATM	0.0329	FALSE
TCGA-A2-A0CV	ATM	0.015099999999999999	FALSE
TCGA-A2-A0CW	ATM	0.02445	FALSE
TCGA-A2-A0CX	ATM	0.027000000000000003	FALSE
TCGA-A2-A0CY	ATM	0.0194	FALSE
TCGA-A2-A0CZ	ATM	0.017750000000000002	FALSE
TCGA-A2-A0D0	ATM	0.017750000000000002	FALSE
TCGA-A2-A0D1	ATM	0.01805	FALSE
TCGA-A2-A0D2	ATM	0.027999999999999997	FALSE
TCGA-A2-A0D3	ATM	0.0189	FALSE
TCGA-A2-A0D4	ATM	0.03125	FALSE
TCGA-A2-A0EM	ATM	0.0207	FALSE
TCGA-A2-A0EO	ATM	0.01635	FALSE
TCGA-A2-A0EQ	ATM	0.025	FALSE
TCGA-A2-A0ER	ATM	0.02915	FALSE
TCGA-A2-A0ES	ATM	0.0168	FALSE
TCGA-A2-A0ET	ATM	0.0228	FALSE
TCGA-A2-A0EV	ATM	0.02045	FALSE
TCGA-A2-A0EW	ATM	0.0179	FALSE
TCGA-A2-A0EX	ATM	0.023149999999999997	FALSE
TCGA-A2-A0EY	ATM	0.0242	FALSE
TCGA-A2-A0T3	ATM	0.02565	FALSE
TCGA-A7-A0CD	ATM	0.02085	FALSE
TCGA-A7-A0CE	ATM	0.0269	FALSE
TCGA-A7-A0CG	ATM	0.02165	FALSE
TCGA-A7-A0CH	ATM	0.02015	FALSE
TCGA-A7-A0CJ	ATM	0.0294	FALSE
TCGA-A7-A0DA	ATM	0.02085	FALSE
TCGA-A7-A0DB	ATM	0.0241	FALSE
TCGA-A7-A0DC	ATM	0.03635	FALSE
TCGA-A8-A06N	ATM	0.02845	FALSE
TCGA-A8-A06O	ATM	0.03055	FALSE
TCGA-A8-A06P	ATM	0.01845	FALSE
TCGA-A8-A06Q	ATM	0.04035	FALSE
TCGA-A8-A06R	ATM	0.02425	FALSE
TCGA-A8-A06T	ATM	0.038	FALSE
TCGA-A8-A06U	ATM	0.026000000000000002	FALSE
TCGA-A8-A06X	ATM	0.02265	FALSE
TCGA-A8-A06Y	ATM	0.022850000000000002	FALSE
TCGA-A8-A06Z	ATM	0.038099999999999995	FALSE
TCGA-A8-A076	ATM	0.0256	FALSE
TCGA-A8-A079	ATM	0.0338	FALSE
TCGA-A8-A07B	ATM	0.030199999999999998	FALSE
TCGA-A8-A07C	ATM	0.0194	FALSE
TCGA-A8-A07E	ATM	0.02425	FALSE
TCGA-A8-A07F	ATM	0.0167	FALSE
TCGA-A8-A07G	ATM	0.0196	FALSE
TCGA-A8-A07I	ATM	0.0278	FALSE
TCGA-A8-A07J	ATM	0.018099999999999998	FALSE
TCGA-A8-A07L	ATM	0.02835	FALSE
TCGA-A8-A07O	ATM	0.0221	FALSE
TCGA-A8-A07P	ATM	0.029400000000000003	FALSE
TCGA-A8-A07R	ATM	0.01815	FALSE
TCGA-A8-A07S	ATM	0.019	FALSE
TCGA-A8-A07U	ATM	0.020749999999999998	FALSE
TCGA-A8-A07W	ATM	0.02475	FALSE
TCGA-A8-A07Z	ATM	0.0181	FALSE
TCGA-A8-A081	ATM	0.026799999999999997	FALSE
TCGA-A8-A082	ATM	0.03765	FALSE
TCGA-A8-A083	ATM	0.021949999999999997	FALSE
TCGA-A8-A084	ATM	0.02225	FALSE
TCGA-A8-A085	ATM	0.028499999999999998	FALSE
TCGA-A8-A086	ATM	0.0295	FALSE
TCGA-A8-A08A	ATM	0.02595	FALSE
TCGA-A8-A08B	ATM	0.0213	FALSE
TCGA-A8-A08C	ATM	0.02835	FALSE
TCGA-A8-A08F	ATM	0.03	FALSE
TCGA-A8-A08G	ATM	0.029599999999999998	FALSE
TCGA-A8-A08H	ATM	0.01905	FALSE
TCGA-A8-A08I	ATM	0.02425	FALSE
TCGA-A8-A08J	ATM	0.027200000000000002	FALSE
TCGA-A8-A08L	ATM	0.03295	FALSE
TCGA-A8-A08P	ATM	0.030600000000000002	FALSE
TCGA-A8-A08R	ATM	0.01895	FALSE
TCGA-A8-A08S	ATM	0.02925	FALSE
TCGA-A8-A08T	ATM	0.02315	FALSE
TCGA-A8-A08X	ATM	0.02105	FALSE
TCGA-A8-A08Z	ATM	0.022600000000000002	FALSE
TCGA-A8-A090	ATM	0.02035	FALSE
TCGA-A8-A091	ATM	0.03535	FALSE
TCGA-A8-A092	ATM	0.02205	FALSE
TCGA-A8-A093	ATM	0.03835	FALSE
TCGA-A8-A094	ATM	0.02575	FALSE
TCGA-A8-A095	ATM	0.0229	FALSE
TCGA-A8-A096	ATM	0.0233	FALSE
TCGA-A8-A097	ATM	0.0247	FALSE
TCGA-A8-A099	ATM	0.023	FALSE
TCGA-A8-A09A	ATM	0.0217	FALSE
TCGA-A8-A09B	ATM	0.0248	FALSE
TCGA-A8-A09C	ATM	0.0244	FALSE
TCGA-A8-A09D	ATM	0.02785	FALSE
TCGA-A8-A09E	ATM	0.0478	FALSE
TCGA-A8-A09G	ATM	0.02	FALSE
TCGA-A8-A09I	ATM	0.037	FALSE
TCGA-A8-A09K	ATM	0.0293	FALSE
TCGA-A8-A09M	ATM	0.030150000000000003	FALSE
TCGA-A8-A09N	ATM	0.0213	FALSE
TCGA-A8-A09Q	ATM	0.02925	FALSE
TCGA-A8-A09R	ATM	0.0322	FALSE
TCGA-A8-A09T	ATM	0.0218	FALSE
TCGA-A8-A09V	ATM	0.024	FALSE
TCGA-A8-A09W	ATM	0.026300000000000004	FALSE
TCGA-A8-A09X	ATM	0.02405	FALSE
TCGA-A8-A09Z	ATM	0.01885	FALSE
TCGA-A8-A0A1	ATM	0.0276	FALSE
TCGA-A8-A0A2	ATM	0.0237	FALSE
TCGA-A8-A0A4	ATM	0.02715	FALSE
TCGA-A8-A0A7	ATM	0.0228	FALSE
TCGA-A8-A0A9	ATM	0.0411	FALSE
TCGA-A8-A0AB	ATM	0.03215	FALSE
TCGA-AN-A03X	ATM	0.0274	FALSE
TCGA-AN-A03Y	ATM	0.0305	FALSE
TCGA-AN-A041	ATM	0.025	FALSE
TCGA-AN-A046	ATM	0.0199	FALSE
TCGA-AN-A049	ATM	0.03255	FALSE
TCGA-AN-A04A	ATM	0.0246	FALSE
TCGA-AN-A04C	ATM	0.0202	FALSE
TCGA-AN-A04D	ATM	0.019950000000000002	FALSE
TCGA-AN-A0AJ	ATM	0.0271	FALSE
TCGA-AN-A0AK	ATM	0.02955	FALSE
TCGA-AN-A0AL	ATM	0.01485	FALSE
TCGA-AN-A0AM	ATM	0.02365	FALSE
TCGA-AN-A0AR	ATM	0.017	FALSE
TCGA-AN-A0AS	ATM	0.0214	FALSE
TCGA-AN-A0AT	ATM	0.02855	FALSE
TCGA-AN-A0FD	ATM	0.022600000000000002	FALSE
TCGA-AN-A0FE	ATM	0.02485	FALSE
TCGA-AN-A0FF	ATM	0.017750000000000002	FALSE
TCGA-AN-A0FG	ATM	0.02645	FALSE
TCGA-AN-A0FJ	ATM	0.02315	FALSE
TCGA-AN-A0FK	ATM	0.01975	FALSE
TCGA-AN-A0FL	ATM	0.01475	FALSE
TCGA-AN-A0FN	ATM	0.0236	FALSE
TCGA-AN-A0FS	ATM	0.028200000000000003	FALSE
TCGA-AN-A0FT	ATM	0.0339	FALSE
TCGA-AN-A0FV	ATM	0.02795	FALSE
TCGA-AN-A0FW	ATM	0.030449999999999998	FALSE
TCGA-AN-A0FX	ATM	0.031200000000000002	FALSE
TCGA-AN-A0FY	ATM	0.0165	FALSE
TCGA-AN-A0FZ	ATM	0.026099999999999998	FALSE
TCGA-AN-A0G0	ATM	0.0165	FALSE
TCGA-AO-A03O	ATM	0.04455	FALSE
TCGA-AO-A03P	ATM	0.032549999999999996	FALSE
TCGA-AO-A03R	ATM	0.021400000000000002	FALSE
TCGA-AO-A03T	ATM	0.02355	FALSE
TCGA-AO-A03V	ATM	0.026	FALSE
TCGA-AO-A0J2	ATM	0.026750000000000003	FALSE
TCGA-AO-A0J3	ATM	0.023600000000000003	FALSE
TCGA-AO-A0J4	ATM	0.021500000000000002	FALSE
TCGA-AO-A0J5	ATM	0.026049999999999997	FALSE
TCGA-AO-A0J6	ATM	0.01855	FALSE
TCGA-AO-A0J7	ATM	0.0252	FALSE
TCGA-AO-A0J8	ATM	0.020450000000000003	FALSE
TCGA-AO-A0J9	ATM	0.02445	FALSE
TCGA-AO-A12A	ATM	0.01795	FALSE
TCGA-AO-A12D	ATM	0.019799999999999998	FALSE
TCGA-AO-A12F	ATM	0.02385	FALSE
TCGA-AO-A12H	ATM	0.01875	FALSE
TCGA-AQ-A04J	ATM	0.0274	FALSE
TCGA-AR-A0TS	ATM	0.025	FALSE
TCGA-AR-A0TY	ATM	0.01495	FALSE
TCGA-AR-A0U1	ATM	0.0202	FALSE
TCGA-AR-A1AH	ATM	0.0203	FALSE
TCGA-B6-A0I2	ATM	0.02265	FALSE
TCGA-B6-A0I5	ATM	0.0274	FALSE
TCGA-B6-A0I6	ATM	0.026099999999999998	FALSE
TCGA-B6-A0I8	ATM	0.02385	FALSE
TCGA-B6-A0I9	ATM	0.0235	FALSE
TCGA-B6-A0IA	ATM	0.0203	FALSE
TCGA-B6-A0IB	ATM	0.02835	FALSE
TCGA-B6-A0IC	ATM	0.01805	FALSE
TCGA-B6-A0IE	ATM	0.017249999999999998	FALSE
TCGA-B6-A0IG	ATM	0.0307	FALSE
TCGA-B6-A0IH	ATM	0.02565	FALSE
TCGA-B6-A0IJ	ATM	0.0247	FALSE
